name,datum,globalno_sevanje[W/m2],t2m[°C]
CM00006_202207101820_36.jpg,2022-07-10 20:00:00,2.0,18.3
CM00006_202206300230_36.jpg,2022-06-30 04:30:00,2.0,21.8
CM00006_202207110450_36.jpg,2022-07-11 06:30:00,276.0,16.1
CM00006_202207040950_36.jpg,2022-07-04 11:30:00,584.0,30.7
CM00006_202207160050_36.jpg,2022-07-16 02:30:00,0.0,16.9
CM00006_202207121820_36.jpg,2022-07-12 20:00:00,4.0,16.5
CM00006_202206231130_36.jpg,2022-06-23 13:30:00,509.0,24.5
CM00006_202206202050_36.jpg,2022-06-20 22:30:00,0.0,18.5
CM00006_202207071750_36.jpg,2022-07-07 19:30:00,2.0,16.6
CM00006_202206221810_36.jpg,2022-06-22 20:00:00,4.0,20.6
CM00006_202206300140_36.jpg,2022-06-30 03:30:00,0.0,20.6
CM00006_202207012350_36.jpg,2022-07-02 01:30:00,0.0,20.0
CM00006_202207021120_36.jpg,2022-07-02 13:00:00,924.0,25.1
CM00006_202207042050_36.jpg,2022-07-04 22:30:00,0.0,20.0
CM00006_202207140620_36.jpg,2022-07-14 08:00:00,389.0,22.8
CM00006_202207051000_36.jpg,2022-07-05 12:00:00,383.0,23.9
CM00006_202207030030_36.jpg,2022-07-03 02:30:00,0.0,15.6
CM00006_202206280320_36.jpg,2022-06-28 05:00:00,32.0,23.5
CM00006_202207111050_36.jpg,2022-07-11 12:30:00,827.0,20.9
CM00006_202207121610_36.jpg,2022-07-12 18:00:00,224.0,20.0
CM00006_202206211610_36.jpg,2022-06-21 18:00:00,53.0,18.8
CM00006_202207041320_36.jpg,2022-07-04 15:00:00,713.0,30.8
CM00006_202207130940_36.jpg,2022-07-13 11:30:00,930.0,25.8
CM00006_202207152220_36.jpg,2022-07-16 00:00:00,0.0,17.6
CM00006_202206211050_36.jpg,2022-06-21 12:30:00,244.1,21.2
CM00006_202206241150_36.jpg,2022-06-24 13:30:00,583.0,28.2
CM00006_202206200930_36.jpg,2022-06-20 11:30:00,916.8,29.4
CM00006_202207160850_36.jpg,2022-07-16 10:30:00,654.0,23.4
CM00006_202207031200_36.jpg,2022-07-03 14:00:00,882.0,30.1
CM00006_202207091230_36.jpg,2022-07-09 14:30:00,676.0,24.0
CM00006_202206231240_36.jpg,2022-06-23 14:30:00,603.0,24.8
CM00006_202207081950_36.jpg,2022-07-08 21:30:00,0.0,16.8
CM00006_202207050340_36.jpg,2022-07-05 05:30:00,7.0,18.0
CM00006_202206281150_36.jpg,2022-06-28 13:30:00,833.0,29.1
CM00006_202207041220_36.jpg,2022-07-04 14:00:00,768.0,31.2
CM00006_202207090120_36.jpg,2022-07-09 03:00:00,0.0,11.3
CM00006_202206241820_36.jpg,2022-06-24 20:00:00,7.0,21.9
CM00006_202207061720_36.jpg,2022-07-06 19:00:00,70.0,23.7
CM00006_202207030210_36.jpg,2022-07-03 04:00:00,0.0,15.5
CM00006_202207101200_36.jpg,2022-07-10 14:00:00,970.0,24.7
CM00006_202207101720_36.jpg,2022-07-10 19:00:00,38.0,19.9
CM00006_202207041540_36.jpg,2022-07-04 17:30:00,122.0,29.8
CM00006_202207041910_36.jpg,2022-07-04 21:00:00,0.0,22.3
CM00006_202207100200_36.jpg,2022-07-10 04:00:00,0.0,15.9
CM00006_202206300800_36.jpg,2022-06-30 10:00:00,809.0,27.3
CM00006_202206271810_36.jpg,2022-06-27 20:00:00,7.0,28.4
CM00006_202206201940_36.jpg,2022-06-20 21:30:00,0.0,19.0
CM00006_202206201710_36.jpg,2022-06-20 19:00:00,36.8,26.3
CM00006_202207160300_36.jpg,2022-07-16 05:00:00,15.0,16.6
CM00006_202206251420_36.jpg,2022-06-25 16:00:00,597.0,27.0
CM00006_202207171140_36.jpg,2022-07-17 13:30:00,849.0,25.6
CM00006_202207172020_36.jpg,2022-07-17 22:00:00,0.0,17.6
CM00006_202207142010_36.jpg,2022-07-14 22:00:00,0.0,23.2
CM00006_202206242150_36.jpg,2022-06-24 23:30:00,0.0,21.2
CM00006_202206271850_36.jpg,2022-06-27 20:30:00,0.0,28.0
CM00006_202207140330_36.jpg,2022-07-14 05:30:00,87.0,15.0
CM00006_202207151310_36.jpg,2022-07-15 15:00:00,736.0,25.2
CM00006_202207171320_36.jpg,2022-07-17 15:00:00,745.0,26.2
CM00006_202206241120_36.jpg,2022-06-24 13:00:00,900.0,28.1
CM00006_202207051810_36.jpg,2022-07-05 20:00:00,3.0,23.1
CM00006_202206232010_36.jpg,2022-06-23 22:00:00,0.0,20.4
CM00006_202207031630_36.jpg,2022-07-03 18:30:00,197.0,30.5
CM00006_202207140900_36.jpg,2022-07-14 11:00:00,829.0,29.7
CM00006_202206210600_36.jpg,2022-06-21 08:00:00,443.7,19.9
CM00006_202207010730_36.jpg,2022-07-01 09:30:00,754.0,29.4
CM00006_202206211920_36.jpg,2022-06-21 21:00:00,0.0,18.1
CM00006_202207170820_36.jpg,2022-07-17 10:00:00,802.0,22.6
CM00006_202207131340_36.jpg,2022-07-13 15:30:00,709.0,28.9
CM00006_202207100650_36.jpg,2022-07-10 08:30:00,72.0,17.2
CM00006_202207102110_36.jpg,2022-07-10 23:00:00,0.0,14.1
CM00006_202207171210_36.jpg,2022-07-17 14:00:00,784.0,25.6
CM00006_202206221200_36.jpg,2022-06-22 14:00:00,265.0,23.7
CM00006_202206271930_36.jpg,2022-06-27 21:30:00,0.0,26.8
CM00006_202206262120_36.jpg,2022-06-26 23:00:00,0.0,21.2
CM00006_202206280440_36.jpg,2022-06-28 06:30:00,272.0,25.7
CM00006_202207051440_36.jpg,2022-07-05 16:30:00,469.0,26.1
CM00006_202207050620_36.jpg,2022-07-05 08:00:00,62.0,18.4
CM00006_202207171710_36.jpg,2022-07-17 19:00:00,101.0,24.8
CM00006_202206221000_36.jpg,2022-06-22 12:00:00,667.0,22.9
CM00006_202206300710_36.jpg,2022-06-30 09:00:00,667.0,26.8
CM00006_202206291250_36.jpg,2022-06-29 14:30:00,807.0,32.7
CM00006_202207160630_36.jpg,2022-07-16 08:30:00,370.0,20.5
CM00006_202206231400_36.jpg,2022-06-23 16:00:00,464.0,24.8
CM00006_202207100030_36.jpg,2022-07-10 02:30:00,0.0,17.0
CM00006_202206271000_36.jpg,2022-06-27 12:00:00,914.0,30.9
CM00006_202207111530_36.jpg,2022-07-11 17:30:00,171.0,21.2
CM00006_202206210310_36.jpg,2022-06-21 05:00:00,28.2,17.6
CM00006_202206230950_36.jpg,2022-06-23 11:30:00,834.7,24.3
CM00006_202207111110_36.jpg,2022-07-11 13:00:00,693.0,21.2
CM00006_202206250730_36.jpg,2022-06-25 09:30:00,767.0,24.3
CM00006_202207022000_36.jpg,2022-07-02 22:00:00,0.0,18.7
CM00006_202206301740_36.jpg,2022-06-30 19:30:00,43.0,29.3
CM00006_202206201730_36.jpg,2022-06-20 19:30:00,20.0,26.1
CM00006_202207020750_36.jpg,2022-07-02 09:30:00,752.0,21.4
CM00006_202207082110_36.jpg,2022-07-08 23:00:00,0.0,16.8
CM00006_202206231520_36.jpg,2022-06-23 17:00:00,134.0,24.1
CM00006_202207030700_36.jpg,2022-07-03 09:00:00,687.0,24.6
CM00006_202206210250_36.jpg,2022-06-21 04:30:00,7.1,16.4
CM00006_202207100910_36.jpg,2022-07-10 11:00:00,913.0,20.7
CM00006_202206301720_36.jpg,2022-06-30 19:00:00,105.0,30.1
CM00006_202207011510_36.jpg,2022-07-01 17:00:00,129.0,31.8
CM00006_202206300500_36.jpg,2022-06-30 07:00:00,311.0,22.8
CM00006_202206201610_36.jpg,2022-06-20 18:00:00,212.4,28.5
CM00006_202207102250_36.jpg,2022-07-11 00:30:00,0.0,12.5
CM00006_202207051600_36.jpg,2022-07-05 18:00:00,271.0,26.5
CM00006_202206290650_36.jpg,2022-06-29 08:30:00,477.0,26.1
CM00006_202207040210_36.jpg,2022-07-04 04:00:00,0.0,16.1
CM00006_202207010810_36.jpg,2022-07-01 10:00:00,815.0,29.9
CM00006_202207110930_36.jpg,2022-07-11 11:30:00,555.0,20.3
CM00006_202207090300_36.jpg,2022-07-09 05:00:00,29.0,10.6
CM00006_202206201720_36.jpg,2022-06-20 19:00:00,36.8,26.3
CM00006_202207041850_36.jpg,2022-07-04 20:30:00,0.0,23.7
CM00006_202207160100_36.jpg,2022-07-16 03:00:00,0.0,16.6
CM00006_202206270750_36.jpg,2022-06-27 09:30:00,729.0,27.1
CM00006_202207051300_36.jpg,2022-07-05 15:00:00,318.0,25.4
CM00006_202206241010_36.jpg,2022-06-24 12:00:00,953.0,26.9
CM00006_202207070950_36.jpg,2022-07-07 11:30:00,863.0,24.5
CM00006_202206290320_36.jpg,2022-06-29 05:00:00,30.0,20.6
CM00006_202206210900_36.jpg,2022-06-21 11:00:00,285.4,20.3
CM00006_202206261140_36.jpg,2022-06-26 13:30:00,666.0,28.9
CM00006_202206291000_36.jpg,2022-06-29 12:00:00,892.0,30.2
CM00006_202206291010_36.jpg,2022-06-29 12:00:00,892.0,30.2
CM00006_202207021440_36.jpg,2022-07-02 16:30:00,548.0,26.5
CM00006_202206210220_36.jpg,2022-06-21 04:00:00,0.0,16.7
CM00006_202207081830_36.jpg,2022-07-08 20:30:00,0.0,18.4
CM00006_202206262030_36.jpg,2022-06-26 22:30:00,0.0,21.6
CM00006_202206280600_36.jpg,2022-06-28 08:00:00,495.0,26.1
CM00006_202207180150_36.jpg,2022-07-18 03:30:00,0.0,13.0
CM00006_202207152120_36.jpg,2022-07-15 23:00:00,0.0,18.0
CM00006_202207021140_36.jpg,2022-07-02 13:30:00,902.0,25.3
CM00006_202206250620_36.jpg,2022-06-25 08:00:00,517.0,23.0
CM00006_202206200530_36.jpg,2022-06-20 07:30:00,441.0,23.5
CM00006_202207150500_36.jpg,2022-07-15 07:00:00,105.0,20.9
CM00006_202206300020_36.jpg,2022-06-30 02:00:00,0.0,20.8
CM00006_202206282010_36.jpg,2022-06-28 22:00:00,0.0,22.9
CM00006_202207182030_36.jpg,2022-07-18 22:30:00,0.0,17.6
CM00006_202207111000_36.jpg,2022-07-11 12:00:00,699.0,21.2
CM00006_202207090640_36.jpg,2022-07-09 08:30:00,610.0,20.7
CM00006_202206221530_36.jpg,2022-06-22 17:30:00,143.0,23.6
CM00006_202207021650_36.jpg,2022-07-02 18:30:00,203.0,26.3
CM00006_202207082130_36.jpg,2022-07-08 23:30:00,0.0,16.2
CM00006_202207022120_36.jpg,2022-07-02 23:00:00,0.0,17.6
CM00006_202207110000_36.jpg,2022-07-11 02:00:00,0.0,12.1
CM00006_202206251330_36.jpg,2022-06-25 15:30:00,373.0,26.5
CM00006_202207101050_36.jpg,2022-07-10 12:30:00,479.0,22.1
CM00006_202207051100_36.jpg,2022-07-05 13:00:00,737.0,25.5
CM00006_202207140300_36.jpg,2022-07-14 05:00:00,21.0,13.5
CM00006_202207140720_36.jpg,2022-07-14 09:00:00,605.0,25.6
CM00006_202207061840_36.jpg,2022-07-06 20:30:00,0.0,20.4
CM00006_202207111300_36.jpg,2022-07-11 15:00:00,245.0,21.1
CM00006_202206210710_36.jpg,2022-06-21 09:00:00,211.0,19.4
CM00006_202206230140_36.jpg,2022-06-23 03:30:00,0.0,18.7
CM00006_202207171010_36.jpg,2022-07-17 12:00:00,928.0,24.3
CM00006_202206231120_36.jpg,2022-06-23 13:00:00,372.0,24.6
CM00006_202207081520_36.jpg,2022-07-08 17:00:00,431.0,22.8
CM00006_202206231050_36.jpg,2022-06-23 12:30:00,605.0,24.5
CM00006_202207082250_36.jpg,2022-07-09 00:30:00,0.0,14.1
CM00006_202207071050_36.jpg,2022-07-07 12:30:00,560.0,24.1
CM00006_202206300810_36.jpg,2022-06-30 10:00:00,809.0,27.3
CM00006_202206210040_36.jpg,2022-06-21 02:30:00,0.0,17.1
CM00006_202206221700_36.jpg,2022-06-22 19:00:00,62.0,22.0
CM00006_202207121320_36.jpg,2022-07-12 15:00:00,420.0,23.2
CM00006_202206262110_36.jpg,2022-06-26 23:00:00,0.0,21.2
CM00006_202206291940_36.jpg,2022-06-29 21:30:00,0.0,24.6
CM00006_202207030440_36.jpg,2022-07-03 06:30:00,251.0,18.7
CM00006_202206201130_36.jpg,2022-06-20 13:30:00,849.4,31.5
CM00006_202206272140_36.jpg,2022-06-27 23:30:00,0.0,23.5
CM00006_202207071220_36.jpg,2022-07-07 14:00:00,48.0,18.9
CM00006_202207150200_36.jpg,2022-07-15 04:00:00,0.0,18.4
CM00006_202206210320_36.jpg,2022-06-21 05:00:00,28.2,17.6
CM00006_202207081140_36.jpg,2022-07-08 13:30:00,471.0,22.4
CM00006_202207111210_36.jpg,2022-07-11 14:00:00,294.0,20.6
CM00006_202207050300_36.jpg,2022-07-05 05:00:00,1.0,18.0
CM00006_202206291210_36.jpg,2022-06-29 14:00:00,848.0,32.3
CM00006_202207151640_36.jpg,2022-07-15 18:30:00,80.0,20.9
CM00006_202206211740_36.jpg,2022-06-21 19:30:00,35.0,18.8
CM00006_202206221130_36.jpg,2022-06-22 13:30:00,329.0,23.3
CM00006_202206300900_36.jpg,2022-06-30 11:00:00,885.0,28.1
CM00006_202206290520_36.jpg,2022-06-29 07:00:00,275.0,24.3
CM00006_202207022200_36.jpg,2022-07-03 00:00:00,0.0,17.2
CM00006_202207181610_36.jpg,2022-07-18 18:00:00,264.0,28.0
CM00006_202207130720_36.jpg,2022-07-13 09:00:00,684.0,22.1
CM00006_202206211410_36.jpg,2022-06-21 16:00:00,261.1,18.2
CM00006_202206250100_36.jpg,2022-06-25 03:00:00,0.0,19.2
CM00006_202207011800_36.jpg,2022-07-01 20:00:00,5.0,27.1
CM00006_202207080620_36.jpg,2022-07-08 08:00:00,147.0,17.2
CM00006_202207100920_36.jpg,2022-07-10 11:00:00,913.0,20.7
CM00006_202207022220_36.jpg,2022-07-03 00:00:00,0.0,17.2
CM00006_202206250250_36.jpg,2022-06-25 04:30:00,4.0,17.7
CM00006_202207090020_36.jpg,2022-07-09 02:00:00,0.0,11.9
CM00006_202207080450_36.jpg,2022-07-08 06:30:00,80.0,15.5
CM00006_202207021850_36.jpg,2022-07-02 20:30:00,0.0,21.0
CM00006_202206291200_36.jpg,2022-06-29 14:00:00,848.0,32.3
CM00006_202207131030_36.jpg,2022-07-13 12:30:00,947.0,26.5
CM00006_202207180700_36.jpg,2022-07-18 09:00:00,651.0,23.1
CM00006_202206302210_36.jpg,2022-07-01 00:00:00,0.0,21.9
CM00006_202207160350_36.jpg,2022-07-16 05:30:00,36.0,16.8
CM00006_202207070230_36.jpg,2022-07-07 04:30:00,3.0,17.4
CM00006_202207051820_36.jpg,2022-07-05 20:00:00,3.0,23.1
CM00006_202207092350_36.jpg,2022-07-10 01:30:00,0.0,16.5
CM00006_202207141210_36.jpg,2022-07-14 14:00:00,169.0,28.9
CM00006_202207151540_36.jpg,2022-07-15 17:30:00,110.0,21.8
CM00006_202207091520_36.jpg,2022-07-09 17:00:00,466.0,24.1
CM00006_202207011700_36.jpg,2022-07-01 19:00:00,43.0,28.7
CM00006_202206240800_36.jpg,2022-06-24 10:00:00,791.0,24.8
CM00006_202207151010_36.jpg,2022-07-15 12:00:00,929.0,24.6
CM00006_202207010300_36.jpg,2022-07-01 05:00:00,49.0,19.0
CM00006_202207151300_36.jpg,2022-07-15 15:00:00,736.0,25.2
CM00006_202207111710_36.jpg,2022-07-11 19:00:00,92.0,21.0
CM00006_202207111820_36.jpg,2022-07-11 20:00:00,6.0,18.2
CM00006_202206231710_36.jpg,2022-06-23 19:00:00,60.0,23.1
CM00006_202206230800_36.jpg,2022-06-23 10:00:00,407.0,22.9
CM00006_202207071300_36.jpg,2022-07-07 15:00:00,98.0,17.9
CM00006_202207151320_36.jpg,2022-07-15 15:00:00,736.0,25.2
CM00006_202207041450_36.jpg,2022-07-04 16:30:00,518.0,31.2
CM00006_202206301000_36.jpg,2022-06-30 12:00:00,930.0,28.9
CM00006_202207170940_36.jpg,2022-07-17 11:30:00,886.0,23.6
CM00006_202207021930_36.jpg,2022-07-02 21:30:00,0.0,19.1
CM00006_202207131510_36.jpg,2022-07-13 17:00:00,458.0,28.6
CM00006_202207010240_36.jpg,2022-07-01 04:30:00,7.0,17.9
CM00006_202207120840_36.jpg,2022-07-12 10:30:00,679.0,22.2
CM00006_202207021700_36.jpg,2022-07-02 19:00:00,124.0,26.2
CM00006_202207161730_36.jpg,2022-07-16 19:30:00,16.0,23.0
CM00006_202207181800_36.jpg,2022-07-18 20:00:00,4.0,22.5
CM00006_202206212210_36.jpg,2022-06-22 00:00:00,0.0,17.5
CM00006_202207081500_36.jpg,2022-07-08 17:00:00,431.0,22.8
CM00006_202206241700_36.jpg,2022-06-24 19:00:00,98.0,22.3
CM00006_202207160440_36.jpg,2022-07-16 06:30:00,95.0,17.5
CM00006_202207110110_36.jpg,2022-07-11 03:00:00,0.0,12.6
CM00006_202206252040_36.jpg,2022-06-25 22:30:00,0.0,18.4
CM00006_202206240820_36.jpg,2022-06-24 10:00:00,791.0,24.8
CM00006_202206240100_36.jpg,2022-06-24 03:00:00,0.0,19.4
CM00006_202207171500_36.jpg,2022-07-17 17:00:00,447.0,26.3
CM00006_202206251730_36.jpg,2022-06-25 19:30:00,51.0,25.2
CM00006_202207012330_36.jpg,2022-07-02 01:30:00,0.0,20.0
CM00006_202207101300_36.jpg,2022-07-10 15:00:00,572.0,22.3
CM00006_202206262230_36.jpg,2022-06-27 00:30:00,0.0,19.6
CM00006_202207082330_36.jpg,2022-07-09 01:30:00,0.0,12.2
CM00006_202207080140_36.jpg,2022-07-08 03:30:00,0.0,14.7
CM00006_202207152200_36.jpg,2022-07-16 00:00:00,0.0,17.6
CM00006_202206281620_36.jpg,2022-06-28 18:00:00,19.0,26.5
CM00006_202207052020_36.jpg,2022-07-05 22:00:00,0.0,19.2
CM00006_202207122040_36.jpg,2022-07-12 22:30:00,0.0,14.7
CM00006_202206230150_36.jpg,2022-06-23 03:30:00,0.0,18.7
CM00006_202207171940_36.jpg,2022-07-17 21:30:00,0.0,18.1
CM00006_202206240510_36.jpg,2022-06-24 07:00:00,163.0,20.2
CM00006_202207072310_36.jpg,2022-07-08 01:00:00,0.0,15.1
CM00006_202206251710_36.jpg,2022-06-25 19:00:00,140.0,25.9
CM00006_202207062020_36.jpg,2022-07-06 22:00:00,0.0,17.8
CM00006_202207042000_36.jpg,2022-07-04 22:00:00,0.0,20.6
CM00006_202206300520_36.jpg,2022-06-30 07:00:00,311.0,22.8
CM00006_202207080910_36.jpg,2022-07-08 11:00:00,225.0,20.7
CM00006_202206261510_36.jpg,2022-06-26 17:00:00,452.0,29.8
CM00006_202207141710_36.jpg,2022-07-14 19:00:00,141.0,28.8
CM00006_202207180630_36.jpg,2022-07-18 08:30:00,563.0,21.7
CM00006_202206272350_36.jpg,2022-06-28 01:30:00,0.0,20.7
CM00006_202206252300_36.jpg,2022-06-26 01:00:00,0.0,17.7
CM00006_202207081530_36.jpg,2022-07-08 17:30:00,378.0,22.6
CM00006_202207092230_36.jpg,2022-07-10 00:30:00,0.0,17.3
CM00006_202206210650_36.jpg,2022-06-21 08:30:00,185.6,19.1
CM00006_202207032220_36.jpg,2022-07-04 00:00:00,0.0,19.4
CM00006_202206301020_36.jpg,2022-06-30 12:00:00,930.0,28.9
CM00006_202207100840_36.jpg,2022-07-10 10:30:00,324.0,18.0
CM00006_202207100120_36.jpg,2022-07-10 03:00:00,0.0,16.8
CM00006_202206282130_36.jpg,2022-06-28 23:30:00,0.0,22.1
CM00006_202207081900_36.jpg,2022-07-08 21:00:00,0.0,16.7
CM00006_202207031000_36.jpg,2022-07-03 12:00:00,942.0,28.6
CM00006_202206290110_36.jpg,2022-06-29 03:00:00,0.0,19.8
CM00006_202206300720_36.jpg,2022-06-30 09:00:00,667.0,26.8
CM00006_202207160550_36.jpg,2022-07-16 07:30:00,371.0,19.3
CM00006_202207022040_36.jpg,2022-07-02 22:30:00,0.0,18.4
CM00006_202207022100_36.jpg,2022-07-02 23:00:00,0.0,17.6
CM00006_202206290850_36.jpg,2022-06-29 10:30:00,711.0,28.1
CM00006_202207071140_36.jpg,2022-07-07 13:30:00,210.0,23.2
CM00006_202207041840_36.jpg,2022-07-04 20:30:00,0.0,23.7
CM00006_202206260030_36.jpg,2022-06-26 02:30:00,0.0,16.1
CM00006_202207102210_36.jpg,2022-07-11 00:00:00,0.0,12.5
CM00006_202206302250_36.jpg,2022-07-01 00:30:00,0.0,21.6
CM00006_202207150810_36.jpg,2022-07-15 10:00:00,683.0,23.7
CM00006_202206232250_36.jpg,2022-06-24 00:30:00,0.0,19.6
CM00006_202206252210_36.jpg,2022-06-26 00:00:00,0.0,18.0
CM00006_202206252020_36.jpg,2022-06-25 22:00:00,0.0,18.7
CM00006_202206222230_36.jpg,2022-06-23 00:30:00,0.0,20.4
CM00006_202207161850_36.jpg,2022-07-16 20:30:00,0.0,21.9
CM00006_202207010020_36.jpg,2022-07-01 02:00:00,0.0,19.3
CM00006_202206271040_36.jpg,2022-06-27 12:30:00,913.0,31.5
CM00006_202206212220_36.jpg,2022-06-22 00:00:00,0.0,17.5
CM00006_202207071430_36.jpg,2022-07-07 16:30:00,17.0,16.7
CM00006_202206260130_36.jpg,2022-06-26 03:30:00,0.0,15.9
CM00006_202207151720_36.jpg,2022-07-15 19:00:00,47.5,20.4
CM00006_202206201830_36.jpg,2022-06-20 20:30:00,0.0,24.9
CM00006_202207051230_36.jpg,2022-07-05 14:30:00,782.0,26.0
CM00006_202207052140_36.jpg,2022-07-05 23:30:00,0.0,17.4
CM00006_202207040300_36.jpg,2022-07-04 05:00:00,35.0,16.6
CM00006_202207071850_36.jpg,2022-07-07 20:30:00,0.0,16.2
CM00006_202207071240_36.jpg,2022-07-07 14:30:00,42.0,17.6
CM00006_202207122300_36.jpg,2022-07-13 01:00:00,0.0,12.6
CM00006_202207110010_36.jpg,2022-07-11 02:00:00,0.0,12.1
CM00006_202206220810_36.jpg,2022-06-22 10:00:00,200.0,20.7
CM00006_202206252140_36.jpg,2022-06-25 23:30:00,0.0,18.3
CM00006_202207051450_36.jpg,2022-07-05 16:30:00,469.0,26.1
CM00006_202207030640_36.jpg,2022-07-03 08:30:00,576.0,23.6
CM00006_202206211400_36.jpg,2022-06-21 16:00:00,261.1,18.2
CM00006_202206201930_36.jpg,2022-06-20 21:30:00,0.0,19.0
CM00006_202207020640_36.jpg,2022-07-02 08:30:00,467.0,19.6
CM00006_202207132020_36.jpg,2022-07-13 22:00:00,0.0,20.5
CM00006_202206252010_36.jpg,2022-06-25 22:00:00,0.0,18.7
CM00006_202206202110_36.jpg,2022-06-20 23:00:00,0.0,18.8
CM00006_202207040910_36.jpg,2022-07-04 11:00:00,830.0,31.3
CM00006_202207151400_36.jpg,2022-07-15 16:00:00,388.0,23.9
CM00006_202207070700_36.jpg,2022-07-07 09:00:00,572.0,22.6
CM00006_202207081600_36.jpg,2022-07-08 18:00:00,301.0,22.2
CM00006_202207171910_36.jpg,2022-07-17 21:00:00,0.0,18.9
CM00006_202207080510_36.jpg,2022-07-08 07:00:00,182.0,16.3
CM00006_202207150140_36.jpg,2022-07-15 03:30:00,0.0,17.0
CM00006_202206282350_36.jpg,2022-06-29 01:30:00,0.0,21.0
CM00006_202207100230_36.jpg,2022-07-10 04:30:00,2.0,15.9
CM00006_202206301150_36.jpg,2022-06-30 13:30:00,561.0,29.7
CM00006_202207080810_36.jpg,2022-07-08 10:00:00,612.0,20.6
CM00006_202206251600_36.jpg,2022-06-25 18:00:00,274.0,26.8
CM00006_202207051210_36.jpg,2022-07-05 14:00:00,769.0,26.5
CM00006_202207181350_36.jpg,2022-07-18 15:30:00,695.0,28.6
CM00006_202206261710_36.jpg,2022-06-26 19:00:00,112.0,28.2
CM00006_202206240310_36.jpg,2022-06-24 05:00:00,11.0,18.7
CM00006_202207160310_36.jpg,2022-07-16 05:00:00,15.0,16.6
CM00006_202207051200_36.jpg,2022-07-05 14:00:00,769.0,26.5
CM00006_202206222130_36.jpg,2022-06-22 23:30:00,0.0,20.5
CM00006_202207030600_36.jpg,2022-07-03 08:00:00,508.0,22.3
CM00006_202206210330_36.jpg,2022-06-21 05:30:00,62.6,18.2
CM00006_202207070320_36.jpg,2022-07-07 05:00:00,22.0,17.5
CM00006_202206220750_36.jpg,2022-06-22 09:30:00,174.0,20.4
CM00006_202207101950_36.jpg,2022-07-10 21:30:00,0.0,17.3
CM00006_202206212240_36.jpg,2022-06-22 00:30:00,0.0,17.3
CM00006_202207171740_36.jpg,2022-07-17 19:30:00,30.0,23.9
CM00006_202206231310_36.jpg,2022-06-23 15:00:00,457.0,24.9
CM00006_202206201220_36.jpg,2022-06-20 14:00:00,811.6,31.6
CM00006_202207030820_36.jpg,2022-07-03 10:00:00,803.0,26.2
CM00006_202207012220_36.jpg,2022-07-02 00:00:00,0.0,21.3
CM00006_202207171340_36.jpg,2022-07-17 15:30:00,689.0,26.3
CM00006_202206230330_36.jpg,2022-06-23 05:30:00,18.0,18.8
CM00006_202207011150_36.jpg,2022-07-01 13:30:00,892.0,33.3
CM00006_202206270720_36.jpg,2022-06-27 09:00:00,656.0,25.9
CM00006_202207110850_36.jpg,2022-07-11 10:30:00,375.0,19.3
CM00006_202207141010_36.jpg,2022-07-14 12:00:00,538.0,29.6
CM00006_202206290000_36.jpg,2022-06-29 02:00:00,0.0,20.6
CM00006_202206212340_36.jpg,2022-06-22 01:30:00,0.0,17.2
CM00006_202207042200_36.jpg,2022-07-05 00:00:00,0.0,18.7
CM00006_202206230040_36.jpg,2022-06-23 02:30:00,0.0,18.8
CM00006_202207101650_36.jpg,2022-07-10 18:30:00,65.0,21.1
CM00006_202206282210_36.jpg,2022-06-29 00:00:00,0.0,21.7
CM00006_202207011450_36.jpg,2022-07-01 16:30:00,360.0,32.7
CM00006_202207041230_36.jpg,2022-07-04 14:30:00,910.0,30.4
CM00006_202206220030_36.jpg,2022-06-22 02:30:00,0.0,17.2
CM00006_202207101900_36.jpg,2022-07-10 21:00:00,0.0,17.4
CM00006_202207040230_36.jpg,2022-07-04 04:30:00,4.0,16.0
CM00006_202207010340_36.jpg,2022-07-01 05:30:00,109.0,19.9
CM00006_202207130530_36.jpg,2022-07-13 07:30:00,457.0,18.9
CM00006_202206290210_36.jpg,2022-06-29 04:00:00,0.0,20.4
CM00006_202207172040_36.jpg,2022-07-17 22:30:00,0.0,16.7
CM00006_202207051950_36.jpg,2022-07-05 21:30:00,0.0,20.6
CM00006_202206260200_36.jpg,2022-06-26 04:00:00,0.0,15.4
CM00006_202206240320_36.jpg,2022-06-24 05:00:00,11.0,18.7
CM00006_202207072150_36.jpg,2022-07-07 23:30:00,0.0,14.7
CM00006_202206211950_36.jpg,2022-06-21 21:30:00,0.0,17.5
CM00006_202207030220_36.jpg,2022-07-03 04:00:00,0.0,15.5
CM00006_202206221350_36.jpg,2022-06-22 15:30:00,88.0,22.9
CM00006_202206290430_36.jpg,2022-06-29 06:30:00,223.0,23.4
CM00006_202207160620_36.jpg,2022-07-16 08:00:00,394.0,20.4
CM00006_202206262350_36.jpg,2022-06-27 01:30:00,0.0,19.1
CM00006_202207050800_36.jpg,2022-07-05 10:00:00,434.0,21.1
CM00006_202206210110_36.jpg,2022-06-21 03:00:00,0.0,16.5
CM00006_202207050700_36.jpg,2022-07-05 09:00:00,50.0,19.0
CM00006_202206251630_36.jpg,2022-06-25 18:30:00,208.0,26.6
CM00006_202207091020_36.jpg,2022-07-09 12:00:00,571.0,22.9
CM00006_202207031310_36.jpg,2022-07-03 15:00:00,779.0,30.8
CM00006_202207011130_36.jpg,2022-07-01 13:30:00,892.0,33.3
CM00006_202207070140_36.jpg,2022-07-07 03:30:00,0.0,17.4
